-1.0000000000e+00 -1.0000000000e+00 -1.5745793416e-02
-1.0000000000e+00 -9.8425196850e-01 -1.5706424984e-02
-1.0000000000e+00 -9.6850393701e-01 -1.5667066589e-02
-1.0000000000e+00 -9.5275590551e-01 -1.5627728703e-02
-1.0000000000e+00 -9.3700787402e-01 -1.5588422293e-02
-1.0000000000e+00 -9.2125984252e-01 -1.5549158825e-02
-1.0000000000e+00 -9.0551181102e-01 -1.5509950288e-02
-1.0000000000e+00 -8.8976377953e-01 -1.5470809202e-02
-1.0000000000e+00 -8.7401574803e-01 -1.5431748632e-02
-1.0000000000e+00 -8.5826771654e-01 -1.5392782203e-02
-1.0000000000e+00 -8.4251968504e-01 -1.5353924114e-02
-1.0000000000e+00 -8.2677165354e-01 -1.5315189143e-02
-1.0000000000e+00 -8.1102362205e-01 -1.5276592667e-02
-1.0000000000e+00 -7.9527559055e-01 -1.5238150664e-02
-1.0000000000e+00 -7.7952755906e-01 -1.5199879729e-02
-1.0000000000e+00 -7.6377952756e-01 -1.5161797078e-02
-1.0000000000e+00 -7.4803149606e-01 -1.5123920554e-02
-1.0000000000e+00 -7.3228346457e-01 -1.5086268637e-02
-1.0000000000e+00 -7.1653543307e-01 -1.5048860441e-02
-1.0000000000e+00 -7.0078740157e-01 -1.5011715722e-02
-1.0000000000e+00 -6.8503937008e-01 -1.4974854871e-02
-1.0000000000e+00 -6.6929133858e-01 -1.4938298919e-02
-1.0000000000e+00 -6.5354330709e-01 -1.4902069526e-02
-1.0000000000e+00 -6.3779527559e-01 -1.4866188977e-02
-1.0000000000e+00 -6.2204724409e-01 -1.4830680169e-02
-1.0000000000e+00 -6.0629921260e-01 -1.4795566600e-02
-1.0000000000e+00 -5.9055118110e-01 -1.4760872352e-02
-1.0000000000e+00 -5.7480314961e-01 -1.4726622071e-02
-1.0000000000e+00 -5.5905511811e-01 -1.4692840943e-02
-1.0000000000e+00 -5.4330708661e-01 -1.4659554669e-02
-1.0000000000e+00 -5.2755905512e-01 -1.4626789432e-02
-1.0000000000e+00 -5.1181102362e-01 -1.4594571862e-02
-1.0000000000e+00 -4.9606299213e-01 -1.4562928999e-02
-1.0000000000e+00 -4.8031496063e-01 -1.4531888248e-02
-1.0000000000e+00 -4.6456692913e-01 -1.4501477331e-02
-1.0000000000e+00 -4.4881889764e-01 -1.4471724235e-02
-1.0000000000e+00 -4.3307086614e-01 -1.4442657158e-02
-1.0000000000e+00 -4.1732283465e-01 -1.4414304444e-02
