0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
0.0000000000e+00 3.2258064516e-02 -1.0116832199e-01
0.0000000000e+00 6.4516129032e-02 -2.0129852009e-01
0.0000000000e+00 9.6774193548e-02 -2.9936312297e-01
0.0000000000e+00 1.2903225806e-01 -3.9435585511e-01
0.0000000000e+00 1.6129032258e-01 -4.8530196253e-01
0.0000000000e+00 1.9354838710e-01 -5.7126821509e-01
0.0000000000e+00 2.2580645161e-01 -6.5137248272e-01
0.0000000000e+00 2.5806451613e-01 -7.2479278723e-01
0.0000000000e+00 2.9032258065e-01 -7.9077573694e-01
0.0000000000e+00 3.2258064516e-01 -8.4864425749e-01
0.0000000000e+00 3.5483870968e-01 -8.9780453957e-01
0.0000000000e+00 3.8709677419e-01 -9.3775213215e-01
0.0000000000e+00 4.1935483871e-01 -9.6807711887e-01
0.0000000000e+00 4.5161290323e-01 -9.8846832433e-01
0.0000000000e+00 4.8387096774e-01 -9.9871650717e-01
0.0000000000e+00 5.1612903226e-01 -9.9871650717e-01
0.0000000000e+00 5.4838709677e-01 -9.8846832433e-01
0.0000000000e+00 5.8064516129e-01 -9.6807711887e-01
0.0000000000e+00 6.1290322581e-01 -9.3775213215e-01
0.0000000000e+00 6.4516129032e-01 -8.9780453957e-01
0.0000000000e+00 6.7741935484e-01 -8.4864425749e-01
0.0000000000e+00 7.0967741935e-01 -7.9077573694e-01
0.0000000000e+00 7.4193548387e-01 -7.2479278723e-01
0.0000000000e+00 7.7419354839e-01 -6.5137248272e-01
0.0000000000e+00 8.0645161290e-01 -5.7126821509e-01
0.0000000000e+00 8.3870967742e-01 -4.8530196253e-01
0.0000000000e+00 8.7096774194e-01 -3.9435585511e-01
0.0000000000e+00 9.0322580645e-01 -2.9936312297e-01
0.0000000000e+00 9.3548387097e-01 -2.0129852009e-01
0.0000000000e+00 9.6774193548e-01 -1.0116832199e-01
0.0000000000e+00 1.0000000000e+00 -1.2246467991e-16


3.2258064516e-02 0.0000000000e+00 0.0000000000e+00
3.2258064516e-02 3.2258064516e-02 -9.1425960829e-02
3.2258064516e-02 6.4516129032e-02 -1.8191376758e-01
3.2258064516e-02 9.6774193548e-02 -2.7053489291e-01
3.2258064516e-02 1.2903225806e-01 -3.5637996414e-01
3.2258064516e-02 1.6129032258e-01 -4.3856809468e-01
3.2258064516e-02 1.9354838710e-01 -5.1625592310e-01
3.2258064516e-02 2.2580645161e-01 -5.8864626714e-01
3.2258064516e-02 2.5806451613e-01 -6.5499630391e-01
3.2258064516e-02 2.9032258065e-01 -7.1462519225e-01
3.2258064516e-02 3.2258064516e-01 -7.6692105907e-01
3.2258064516e-02 3.5483870968e-01 -8.1134727802e-01
3.2258064516e-02 3.8709677419e-01 -8.4744797597e-01
3.2258064516e-02 4.1935483871e-01 -8.7485271091e-01
3.2258064516e-02 4.5161290323e-01 -8.9328027316e-01
3.2258064516e-02 4.8387096774e-01 -9.0254157102e-01
3.2258064516e-02 5.1612903226e-01 -9.0254157102e-01
3.2258064516e-02 5.4838709677e-01 -8.9328027316e-01
3.2258064516e-02 5.8064516129e-01 -8.7485271091e-01
3.2258064516e-02 6.1290322581e-01 -8.4744797597e-01
3.2258064516e-02 6.4516129032e-01 -8.1134727802e-01
3.2258064516e-02 6.7741935484e-01 -7.6692105907e-01
3.2258064516e-02 7.0967741935e-01 -7.1462519225e-01
3.2258064516e-02 7.4193548387e-01 -6.5499630391e-01
3.2258064516e-02 7.7419354839e-01 -5.8864626714e-01
3.2258064516e-02 8.0645161290e-01 -5.1625592310e-01
3.2258064516e-02 8.3870967742e-01 -4.3856809468e-01
3.2258064516e-02 8.7096774194e-01 -3.5637996414e-01
3.2258064516e-02 9.0322580645e-01 -2.7053489291e-01
3.2258064516e-02 9.3548387097e-01 -1.8191376758e-01
3.2258064516e-02 9.6774193548e-01 -9.1425960829e-02
3.2258064516e-02 1.0000000000e+00 -1.1066205002e-16


6.4516129032e-02 0.0000000000e+00 0.0000000000e+00
6.4516129032e-02 3.2258064516e-02 -8.2621753750e-02
6.4516129032e-02 6.4516129032e-02 -1.6439569650e-01
6.4516129032e-02 9.6774193548e-02 -2.4448271694e-01
6.4516129032e-02 1.2903225806e-01 -3.2206101387e-01
6.4516129032e-02 1.6129032258e-01 -3.9633452898e-01
6.4516129032e-02 1.9354838710e-01 -4.6654111549e-01
6.4516129032e-02 2.2580645161e-01 -5.3196035883e-01
6.4516129032e-02 2.5806451613e-01 -5.9192096903e-01
6.4516129032e-02 2.9032258065e-01 -6.4580766909e-01
6.4516129032e-02 3.2258064516e-01 -6.9306750855e-01
6.4516129032e-02 3.5483870968e-01 -7.3321553750e-01
6.4516129032e-02 3.8709677419e-01 -7.6583978283e-01
