7.500000e-01 1.068601e+00 1.702544e-01 1.702544e-01 5.462072e-03
3.750000e-01 6.407047e-01 2.710951e-02 2.710951e-02 2.166479e-04
1.875000e-01 3.080351e-01 4.759855e-03 4.759855e-03 9.064937e-06
9.375000e-02 1.473193e-01 9.151360e-04 9.151360e-04 4.208767e-07
4.687500e-02 7.169773e-02 1.925841e-04 1.925841e-04 2.168610e-08
2.343750e-02 3.533313e-02 4.349591e-05 4.349591e-05 1.210214e-09
1.171875e-02 1.753511e-02 1.028467e-05 1.028467e-05 7.109091e-11
5.859375e-03 8.734417e-03 2.496997e-06 2.496997e-06 4.300671e-12
2.929688e-03 4.358891e-03 6.149460e-07 6.149460e-07 2.666756e-13
