2.0000000e+00     2.2232858e-02
4.0000000e+00     5.6105872e-03
8.0000000e+00     1.4059384e-03
1.6000000e+01     3.5169062e-04
3.2000000e+01     8.7935535e-05
6.4000000e+01     2.1984689e-05
1.2800000e+02     5.4962225e-06
2.5600000e+02     1.3740588e-06
5.1200000e+02     3.4351489e-07
1.0240000e+03     8.5878769e-08
2.0480000e+03     2.1469718e-08
