0 0 0.009999 19.994
0.001 9.999e-06 0.019996 19.994
0.002 3.9992e-05 0.039987 19.988
0.003 8.9973e-05 0.059972 19.982
0.004 0.000159936 0.079951 19.976
0.005 0.000249875 0.099924 19.97
0.006 0.000359784 0.119891 19.964
0.007 0.000489657 0.139852 19.958
0.008 0.000639488 0.159807 19.952
0.009 0.000809271 0.179756 19.946
0.01 0.000999 0.199699 19.94
0.011 0.00120867 0.219636 19.934
0.012 0.00143827 0.239567 19.928
0.013 0.0016878 0.259492 19.922
0.014 0.00195726 0.279411 19.916
0.015 0.00224662 0.299324 19.91
0.016 0.0025559 0.319231 19.904
0.017 0.00288509 0.339132 19.898
0.018 0.00323417 0.359027 19.892
0.019 0.00360314 0.378916 19.886
0.02 0.003992 0.398799 19.88
0.021 0.00440074 0.418676 19.874
0.022 0.00482935 0.438547 19.868
0.023 0.00527783 0.458412 19.862
0.024 0.00574618 0.478271 19.856
0.025 0.00623438 0.498124 19.85
0.026 0.00674242 0.517971 19.844
0.027 0.00727032 0.537812 19.838
0.028 0.00781805 0.557647 19.832
0.029 0.00838561 0.577476 19.826
0.03 0.008973 0.597299 19.82
0.031 0.00958021 0.617116 19.814
0.032 0.0102072 0.636927 19.808
0.033 0.0108541 0.656732 19.802
0.034 0.0115207 0.676531 19.796
0.035 0.0122071 0.696324 19.79
0.036 0.0129133 0.716111 19.784
0.037 0.0136393 0.735892 19.778
0.038 0.0143851 0.755667 19.772
0.039 0.0151507 0.775436 19.766
0.04 0.015936 0.795199 19.76
0.041 0.0167411 0.814956 19.754
0.042 0.0175659 0.834707 19.748
0.043 0.0184105 0.854452 19.742
0.044 0.0192748 0.874191 19.736
0.045 0.0201589 0.893924 19.73
0.046 0.0210627 0.913651 19.724
0.047 0.0219862 0.933372 19.718
0.048 0.0229294 0.953087 19.712
0.049 0.0238924 0.972796 19.706
0.05 0.024875 0.992499 19.7
0.051 0.0258773 1.0122 19.694
0.052 0.0268994 1.03189 19.688
0.053 0.0279411 1.05157 19.682
0.054 0.0290025 1.07125 19.676
0.055 0.0300836 1.09092 19.67
0.056 0.0311844 1.11059 19.664
0.057 0.0323048 1.13025 19.658
0.058 0.0334449 1.14991 19.652
0.059 0.0346046 1.16956 19.646
0.06 0.035784 1.1892 19.64
0.061 0.036983 1.20884 19.634
0.062 0.0382017 1.22847 19.628
0.063 0.03944 1.24809 19.622
0.064 0.0406979 1.26771 19.616
0.065 0.0419754 1.28732 19.61
0.066 0.0432725 1.30693 19.604
0.067 0.0445892 1.32653 19.598
0.068 0.0459256 1.34613 19.592
0.069 0.0472815 1.36572 19.586
0.07 0.048657 1.3853 19.58
0.071 0.0500521 1.40488 19.574
0.072 0.0514668 1.42445 19.568
0.073 0.052901 1.44401 19.562
0.074 0.0543548 1.46357 19.556
0.075 0.0558281 1.48312 19.55
0.076 0.057321 1.50267 19.544
0.077 0.0588335 1.52221 19.538
0.078 0.0603654 1.54175 19.532
0.079 0.061917 1.56128 19.526
0.08 0.063488 1.5808 19.52
0.081 0.0650786 1.60032 19.514
0.082 0.0666886 1.61983 19.508
0.083 0.0683182 1.63933 19.502
0.084 0.0699673 1.65883 19.496
0.085 0.0716359 1.67832 19.49
0.086 0.0733239 1.69781 19.484
0.087 0.0750315 1.71729 19.478
0.088 0.0767585 1.73677 19.472
0.089 0.078505 1.75624 19.466
0.09 0.080271 1.7757 19.46
0.091 0.0820564 1.79516 19.454
0.092 0.0838613 1.81461 19.448
0.093 0.0856856 1.83405 19.442
0.094 0.0875294 1.85349 19.436
0.095 0.0893926 1.87292 19.43
0.096 0.0912753 1.89235 19.424
0.097 0.0931773 1.91177 19.418
0.098 0.0950988 1.93119 19.412
0.099 0.0970397 1.9506 19.406
0.1 0.099 1.97 19.4
0.101 0.10098 1.9894 19.394
0.102 0.102979 2.00879 19.388
0.103 0.104997 2.02817 19.382
0.104 0.107035 2.04755 19.376
0.105 0.109092 2.06692 19.37
0.106 0.111169 2.08629 19.364
0.107 0.113265 2.10565 19.358
0.108 0.11538 2.12501 19.352
0.109 0.117515 2.14436 19.346
0.11 0.119669 2.1637 19.34
0.111 0.121842 2.18304 19.334
0.112 0.124035 2.20237 19.328
0.113 0.126247 2.22169 19.322
0.114 0.128478 2.24101 19.316
0.115 0.130729 2.26032 19.31
0.116 0.132999 2.27963 19.304
0.117 0.135288 2.29893 19.298
0.118 0.137597 2.31823 19.292
0.119 0.139925 2.33752 19.286
0.12 0.142272 2.3568 19.28
