2.0000000e+00     4.9583659e-01
4.0000000e+00     5.2908113e-01
8.0000000e+00     5.3749043e-01
1.6000000e+01     5.3959892e-01
3.2000000e+01     5.4012643e-01
6.4000000e+01     5.4025834e-01
1.2800000e+02     5.4029131e-01
2.5600000e+02     5.4029956e-01
5.1200000e+02     5.4030162e-01
1.0240000e+03     5.4030213e-01
2.0480000e+03     5.4030226e-01
