2.0000000e+00     1.1648368e+00
4.0000000e+00     2.2143673e+00
8.0000000e+00     4.2105865e+00
1.6000000e+01     8.1533663e+00
3.2000000e+01     1.6014914e+01
6.4000000e+01     3.1726246e+01
1.2800000e+02     6.3143089e+01
2.5600000e+02     1.2597388e+02
5.1200000e+02     2.5163403e+02
1.0240000e+03     5.0295360e+02
2.0480000e+03     1.0055924e+03
