2.0000000e+00     1.8378859e-01
4.0000000e+00     9.9026593e-02
8.0000000e+00     5.1117555e-02
1.6000000e+01     2.5935719e-02
3.2000000e+01     1.3058979e-02
6.4000000e+01     6.5518736e-03
1.2800000e+02     3.2814831e-03
2.5600000e+02     1.6421219e-03
5.1200000e+02     8.2140523e-04
1.0240000e+03     4.1078859e-04
2.0480000e+03     2.0541578e-04
