1.256637e-01 9.921043e-01 -1.256637e-01 5.000312e-01
2.513274e-01 9.684796e-01 -2.493430e-01 5.000623e-01
3.769911e-01 9.294994e-01 -3.690770e-01 5.000935e-01
5.026548e-01 8.757808e-01 -4.829672e-01 5.001247e-01
6.283185e-01 8.081745e-01 -5.892077e-01 5.001559e-01
7.539822e-01 7.277514e-01 -6.861137e-01 5.001871e-01
8.796459e-01 6.357857e-01 -7.721483e-01 5.002182e-01
1.005310e+00 5.337347e-01 -8.459469e-01 5.002494e-01
1.130973e+00 4.232157e-01 -9.063386e-01 5.002806e-01
1.256637e+00 3.059802e-01 -9.523653e-01 5.003118e-01
1.382301e+00 1.838865e-01 -9.832964e-01 5.003430e-01
1.507964e+00 5.886995e-02 -9.986404e-01 5.003742e-01
1.633628e+00 -6.708772e-02 -9.981533e-01 5.004054e-01
1.759292e+00 -1.919897e-01 -9.818417e-01 5.004366e-01
1.884956e+00 -3.138556e-01 -9.499632e-01 5.004678e-01
2.010619e+00 -4.307534e-01 -9.030224e-01 5.004990e-01
2.136283e+00 -5.408295e-01 -8.417623e-01 5.005302e-01
2.261947e+00 -6.423382e-01 -7.671534e-01 5.005614e-01
2.387610e+00 -7.336699e-01 -6.803776e-01 5.005926e-01
2.513274e+00 -8.133758e-01 -5.828099e-01 5.006238e-01
2.638938e+00 -8.801917e-01 -4.759964e-01 5.006550e-01
2.764602e+00 -9.330575e-01 -3.616299e-01 5.006862e-01
2.890265e+00 -9.711341e-01 -2.415231e-01 5.007174e-01
3.015929e+00 -9.938170e-01 -1.175798e-01 5.007486e-01
3.141593e+00 -1.000746e+00 8.235272e-03 5.007799e-01
3.267256e+00 -9.918092e-01 1.339277e-01 5.008111e-01
3.392920e+00 -9.671484e-01 2.575046e-01 5.008423e-01
3.518584e+00 -9.271531e-01 3.770069e-01 5.008735e-01
3.644247e+00 -8.724565e-01 4.905397e-01 5.009047e-01
3.769911e+00 -8.039248e-01 5.963026e-01 5.009360e-01
3.895575e+00 -7.226437e-01 6.926186e-01 5.009672e-01
4.021239e+00 -6.299009e-01 7.779600e-01 5.009984e-01
4.146902e+00 -5.271661e-01 8.509731e-01 5.010297e-01
4.272566e+00 -4.160673e-01 9.104998e-01 5.010609e-01
4.398230e+00 -2.983654e-01 9.555953e-01 5.010921e-01
4.523893e+00 -1.759259e-01 9.855439e-01 5.011234e-01
4.649557e+00 -5.068978e-02 9.998699e-01 5.011546e-01
4.775221e+00 7.535781e-02 9.983451e-01 5.011859e-01
4.900885e+00 2.002186e-01 9.809927e-01 5.012171e-01
5.026548e+00 3.219129e-01 9.480869e-01 5.012484e-01
5.152212e+00 4.385113e-01 9.001484e-01 5.012796e-01
5.277876e+00 5.481649e-01 8.379361e-01 5.013109e-01
5.403539e+00 6.491349e-01 7.624356e-01 5.013421e-01
5.529203e+00 7.398200e-01 6.748430e-01 5.013734e-01
5.654867e+00 8.187819e-01 5.765461e-01 5.014046e-01
5.780530e+00 8.847680e-01 4.691027e-01 5.014359e-01
5.906194e+00 9.367313e-01 3.542156e-01 5.014671e-01
6.031858e+00 9.738472e-01 2.337057e-01 5.014984e-01
6.157522e+00 9.955264e-01 1.094832e-01 5.015297e-01
6.283185e+00 1.001424e+00 -1.648283e-02 5.015609e-01
6.408849e+00 9.914459e-01 -1.421953e-01 5.015922e-01
6.534513e+00 9.657489e-01 -2.656614e-01 5.016235e-01
6.660176e+00 9.247397e-01 -3.849234e-01 5.016547e-01
6.785840e+00 8.690673e-01 -4.980904e-01 5.016860e-01
6.911504e+00 7.996136e-01 -6.033678e-01 5.017173e-01
7.037168e+00 7.174786e-01 -6.990862e-01 5.017486e-01
7.162831e+00 6.239639e-01 -7.837275e-01 5.017798e-01
7.288495e+00 5.205512e-01 -8.559490e-01 5.018111e-01
7.414159e+00 4.088793e-01 -9.146051e-01 5.018424e-01
7.539822e+00 2.907183e-01 -9.587650e-01 5.018737e-01
7.665486e+00 1.679409e-01 -9.877276e-01 5.019050e-01
7.791150e+00 4.249337e-02 -1.001033e+00 5.019363e-01
7.916813e+00 -8.363565e-02 -9.984689e-01 5.019676e-01
8.042477e+00 -2.084466e-01 -9.800754e-01 5.019989e-01
8.168141e+00 -3.299607e-01 -9.461428e-01 5.020302e-01
8.293805e+00 -4.462512e-01 -8.972083e-01 5.020615e-01
8.419468e+00 -5.554743e-01 -8.340467e-01 5.020928e-01
8.545132e+00 -6.558978e-01 -7.576583e-01 5.021241e-01
8.670796e+00 -7.459292e-01 -6.692536e-01 5.021554e-01
8.796459e+00 -8.241405e-01 -5.702331e-01 5.021867e-01
8.922123e+00 -8.892909e-01 -4.621662e-01 5.022180e-01
9.047787e+00 -9.403469e-01 -3.467655e-01 5.022493e-01
9.173451e+00 -9.764980e-01 -2.258600e-01 5.022806e-01
9.299114e+00 -9.971703e-01 -1.013664e-01 5.023119e-01
9.424778e+00 -1.002035e+00 2.474212e-02 5.023432e-01
9.550442e+00 -9.910141e-01 1.504662e-01 5.023745e-01
9.676105e+00 -9.642812e-01 2.738127e-01 5.024059e-01
9.801769e+00 -9.222593e-01 3.928259e-01 5.024372e-01
9.927433e+00 -8.656134e-01 5.056188e-01 5.024685e-01
1.005310e+01 -7.952409e-01 6.104028e-01 5.024998e-01
1.017876e+01 -7.122565e-01 7.055161e-01 5.025312e-01
1.030442e+01 -6.179749e-01 7.894504e-01 5.025625e-01
1.043009e+01 -5.138903e-01 8.608742e-01 5.025938e-01
1.055575e+01 -4.016522e-01 9.186543e-01 5.026251e-01
1.068142e+01 -2.830394e-01 9.618740e-01 5.026565e-01
1.080708e+01 -1.599319e-01 9.898472e-01 5.026878e-01
1.093274e+01 -3.428128e-02 1.002129e+00 5.027192e-01
1.105841e+01 9.192067e-02 9.985247e-01 5.027505e-01
1.118407e+01 2.166732e-01 9.790896e-01 5.027818e-01
1.130973e+01 3.379985e-01 9.441310e-01 5.028132e-01
1.143540e+01 4.539727e-01 8.942023e-01 5.028445e-01
1.156106e+01 5.627571e-01 8.300941e-01 5.028759e-01
1.168672e+01 6.626264e-01 7.528218e-01 5.029072e-01
1.181239e+01 7.519969e-01 6.636097e-01 5.029386e-01
1.193805e+01 8.294510e-01 5.638713e-01 5.029699e-01
1.206372e+01 8.937601e-01 4.551872e-01 5.030013e-01
1.218938e+01 9.439038e-01 3.392800e-01 5.030326e-01
1.231504e+01 9.790862e-01 2.179867e-01 5.030640e-01
1.244071e+01 9.987487e-01 9.322998e-02 5.030954e-01
1.256637e+01 1.002578e+00 -3.301260e-02 5.031267e-01
1.269203e+01 9.905140e-01 -1.587397e-01 5.031581e-01
1.281770e+01 9.627454e-01 -2.819580e-01 5.031895e-01
1.294336e+01 9.197119e-01 -4.007139e-01 5.032208e-01
1.306903e+01 8.620950e-01 -5.131244e-01 5.032522e-01
1.319469e+01 7.908071e-01 -6.174070e-01 5.032836e-01
1.332035e+01 7.069775e-01 -7.119078e-01 5.033150e-01
1.344602e+01 6.119344e-01 -7.951283e-01 5.033463e-01
1.357168e+01 5.071840e-01 -8.657481e-01 5.033777e-01
1.369734e+01 3.943863e-01 -9.226471e-01 5.034091e-01
1.382301e+01 2.753291e-01 -9.649222e-01 5.034405e-01
1.394867e+01 1.518995e-01 -9.919023e-01 5.034719e-01
1.407434e+01 2.605403e-02 -1.003159e+00 5.035032e-01
1.420000e+01 -1.002123e-01 -9.985123e-01 5.035346e-01
1.432566e+01 -2.248978e-01 -9.780353e-01 5.035660e-01
1.445133e+01 -3.460257e-01 -9.420515e-01 5.035974e-01
1.457699e+01 -4.616752e-01 -8.911305e-01 5.036288e-01
1.470265e+01 -5.700128e-01 -8.260786e-01 5.036602e-01
1.482832e+01 -6.693202e-01 -7.479262e-01 5.036916e-01
1.495398e+01 -7.580227e-01 -6.579116e-01 5.037230e-01
1.507964e+01 -8.347132e-01 -5.574610e-01 5.037544e-01
1.520531e+01 -8.981752e-01 -4.481663e-01 5.037858e-01
1.533097e+01 -9.474017e-01 -3.317597e-01 5.038172e-01
1.545664e+01 -9.816115e-01 -2.100862e-01 5.038486e-01
1.558230e+01 -1.000261e+00 -8.507453e-02 5.038800e-01
1.570796e+01 -1.003054e+00 4.129372e-02 5.039115e-01
1.583363e+01 -9.899453e-01 1.670152e-01 5.039429e-01
1.595929e+01 -9.611412e-01 2.900967e-01 5.039743e-01
1.608495e+01 -9.170978e-01 4.085867e-01 5.040057e-01
1.621062e+01 -8.585121e-01 5.206066e-01 5.040371e-01
1.633628e+01 -7.863122e-01 6.243798e-01 5.040686e-01
1.646195e+01 -7.016419e-01 7.182608e-01 5.041000e-01
1.658761e+01 -6.058426e-01 8.007606e-01 5.041314e-01
1.671327e+01 -5.004325e-01 8.705705e-01 5.041628e-01
1.683894e+01 -3.870822e-01 9.265829e-01 5.041943e-01
1.696460e+01 -2.675880e-01 9.679091e-01 5.042257e-01
1.709026e+01 -1.438442e-01 9.938929e-01 5.042571e-01
1.721593e+01 -1.781218e-02 1.004121e+00 5.042886e-01
1.734159e+01 1.085101e-01 9.984316e-01 5.043200e-01
1.746726e+01 2.331199e-01 9.769125e-01 5.043514e-01
1.759292e+01 3.540417e-01 9.399044e-01 5.043829e-01
1.771858e+01 4.693582e-01 8.879930e-01 5.044143e-01
1.784425e+01 5.772408e-01 8.220004e-01 5.044458e-01
1.796991e+01 6.759787e-01 7.429719e-01 5.044772e-01
1.809557e+01 7.640060e-01 6.521597e-01 5.045087e-01
1.822124e+01 8.399264e-01 5.510026e-01 5.045401e-01
1.834690e+01 9.025357e-01 4.411038e-01 5.045716e-01
1.847256e+01 9.508403e-01 3.242050e-01 5.046030e-01
1.859823e+01 9.840735e-01 2.021591e-01 5.046345e-01
1.872389e+01 1.001708e+00 7.690054e-02 5.046660e-01
1.884956e+01 1.003462e+00 -4.958494e-02 5.046974e-01
1.897522e+01 9.893080e-01 -1.752922e-01 5.047289e-01
1.910088e+01 9.594689e-01 -2.982283e-01 5.047603e-01
1.922655e+01 9.144168e-01 -4.164440e-01 5.047918e-01
1.935221e+01 8.548649e-01 -5.280649e-01 5.048233e-01
1.947787e+01 7.817566e-01 -6.313209e-01 5.048548e-01
1.960354e+01 6.962500e-01 -7.245746e-01 5.048862e-01
1.972920e+01 5.996999e-01 -8.063470e-01 5.049177e-01
1.985487e+01 4.936363e-01 -8.753408e-01 5.049492e-01
1.998053e+01 3.797401e-01 -9.304616e-01 5.049807e-01
2.010619e+01 2.598166e-01 -9.708345e-01 5.050121e-01
2.023186e+01 1.357665e-01 -9.958186e-01 5.050436e-01
2.035752e+01 9.556244e-03 -1.005017e+00 5.050751e-01
2.048318e+01 -1.168134e-01 -9.982824e-01 5.051066e-01
2.060885e+01 -2.413389e-01 -9.757211e-01 5.051381e-01
2.073451e+01 -3.620461e-01 -9.376896e-01 5.051696e-01
2.086018e+01 -4.770210e-01 -8.847898e-01 5.052011e-01
2.098584e+01 -5.844406e-01 -8.178596e-01 5.052326e-01
2.111150e+01 -6.826013e-01 -7.379591e-01 5.052641e-01
2.123717e+01 -7.699464e-01 -6.463542e-01 5.052956e-01
2.136283e+01 -8.450904e-01 -5.444964e-01 5.053271e-01
2.148849e+01 -9.068413e-01 -4.340001e-01 5.053586e-01
2.161416e+01 -9.542192e-01 -3.166163e-01 5.053901e-01
2.173982e+01 -9.864722e-01 -1.942057e-01 5.054216e-01
2.186548e+01 -1.003088e+00 -6.870855e-02 5.054531e-01
2.199115e+01 -1.003802e+00 5.788569e-02 5.054846e-01
2.211681e+01 -9.886022e-01 1.835701e-01 5.055161e-01
2.224248e+01 -9.577284e-01 3.063521e-01 5.055476e-01
2.236814e+01 -9.116691e-01 4.242850e-01 5.055791e-01
2.249380e+01 -8.511536e-01 5.354987e-01 5.056107e-01
2.261947e+01 -7.771404e-01 6.382297e-01 5.056422e-01
2.274513e+01 -6.908021e-01 7.308487e-01 5.056737e-01
2.287079e+01 -5.935066e-01 8.118869e-01 5.057052e-01
2.299646e+01 -4.867957e-01 8.800588e-01 5.057368e-01
2.312212e+01 -3.723607e-01 9.342827e-01 5.057683e-01
2.324779e+01 -2.520152e-01 9.736981e-01 5.057998e-01
2.337345e+01 -1.276669e-01 9.976792e-01 5.058314e-01
2.349911e+01 -1.286782e-03 1.005845e+00 5.058629e-01
2.362478e+01 1.251216e-01 9.980648e-01 5.058944e-01
2.375044e+01 2.495542e-01 9.744612e-01 5.059260e-01
2.387610e+01 3.700382e-01 9.354073e-01 5.059575e-01
2.400177e+01 4.846632e-01 8.815212e-01 5.059890e-01
2.412743e+01 5.916117e-01 8.136564e-01 5.060206e-01
2.425310e+01 6.891876e-01 7.328879e-01 5.060521e-01
2.437876e+01 7.758434e-01 6.404954e-01 5.060837e-01
2.450442e+01 8.502046e-01 5.379429e-01 5.061152e-01
2.463009e+01 9.110916e-01 4.268556e-01 5.061468e-01
2.475575e+01 9.575381e-01 3.089941e-01 5.061783e-01
2.488141e+01 9.888071e-01 1.862266e-01 5.062099e-01
2.500708e+01 1.004402e+00 6.049908e-02 5.062415e-01
2.513274e+01 1.004074e+00 -6.619544e-02 5.062730e-01
2.525840e+01 9.878276e-01 -1.918484e-01 5.063046e-01
2.538407e+01 9.559196e-01 -3.144677e-01 5.063361e-01
2.550973e+01 9.088548e-01 -4.321092e-01 5.063677e-01
2.563540e+01 8.473783e-01 -5.429074e-01 5.063993e-01
2.576106e+01 7.724639e-01 -6.451055e-01 5.064308e-01
2.588672e+01 6.852985e-01 -7.370827e-01 5.064624e-01
2.601239e+01 5.872630e-01 -8.173800e-01 5.064940e-01
2.613805e+01 4.799112e-01 -8.847239e-01 5.065256e-01
2.626371e+01 3.649443e-01 -9.380458e-01 5.065571e-01
2.638938e+01 2.441845e-01 -9.764996e-01 5.065887e-01
2.651504e+01 1.195459e-01 -9.994746e-01 5.066203e-01
2.664071e+01 -6.995665e-03 -1.006606e+00 5.066519e-01
2.676637e+01 -1.334342e-01 -9.977787e-01 5.066835e-01
2.689203e+01 -2.577652e-01 -9.731327e-01 5.067151e-01
2.701770e+01 -3.780175e-01 -9.330574e-01 5.067466e-01
2.714336e+01 -4.922842e-01 -8.781872e-01 5.067782e-01
2.726902e+01 -5.987535e-01 -8.093910e-01 5.068098e-01
2.739469e+01 -6.957370e-01 -7.277588e-01 5.068414e-01
2.752035e+01 -7.816966e-01 -6.345837e-01 5.068730e-01
2.764602e+01 -8.552687e-01 -5.313424e-01 5.069046e-01
2.777168e+01 -9.152862e-01 -4.196708e-01 5.069362e-01
2.789734e+01 -9.607968e-01 -3.013390e-01 5.069678e-01
2.802301e+01 -9.910780e-01 -1.782224e-01 5.069994e-01
2.814867e+01 -1.005649e+00 -5.227267e-02 5.070310e-01
2.827433e+01 -1.004277e+00 7.451362e-02 5.070627e-01
2.840000e+01 -9.869843e-01 2.001265e-01 5.070943e-01
2.852566e+01 -9.540427e-01 3.225745e-01 5.071259e-01
2.865133e+01 -9.059740e-01 4.399161e-01 5.071575e-01
2.877699e+01 -8.435392e-01 5.502907e-01 5.071891e-01
2.890265e+01 -7.677273e-01 6.519480e-01 5.072207e-01
2.902832e+01 -6.797394e-01 7.432759e-01 5.072523e-01
2.915398e+01 -5.809696e-01 8.228258e-01 5.072840e-01
2.927964e+01 -4.729831e-01 8.893358e-01 5.073156e-01
2.940531e+01 -3.574913e-01 9.417507e-01 5.073472e-01
2.953097e+01 -2.363248e-01 9.792386e-01 5.073789e-01
2.965663e+01 -1.114041e-01 1.001204e+00 5.074105e-01
2.978230e+01 1.529055e-02 1.007299e+00 5.074421e-01
2.990796e+01 1.417507e-01 9.974238e-01 5.074738e-01
3.003363e+01 2.659714e-01 9.717355e-01 5.075054e-01
3.015929e+01 3.859833e-01 9.306401e-01 5.075370e-01
3.028495e+01 4.998834e-01 8.747879e-01 5.075687e-01
3.041062e+01 6.058656e-01 8.050637e-01 5.076003e-01
3.053628e+01 7.022491e-01 7.225718e-01 5.076320e-01
3.066194e+01 7.875054e-01 6.286194e-01 5.076636e-01
3.078761e+01 8.602822e-01 5.246952e-01 5.076953e-01
3.091327e+01 9.194248e-01 4.124461e-01 5.077269e-01
3.103894e+01 9.639948e-01 2.936512e-01 5.077586e-01
3.116460e+01 9.932847e-01 1.701935e-01 5.077902e-01
3.129026e+01 1.006829e+00 4.402986e-02 5.078219e-01
3.141593e+01 1.004413e+00 -8.283968e-02 5.078535e-01
3.154159e+01 9.860721e-01 -2.084038e-01 5.078852e-01
3.166725e+01 9.520976e-01 -3.306718e-01 5.079168e-01
3.179292e+01 9.030267e-01 -4.477050e-01 5.079485e-01
3.191858e+01 8.396364e-01 -5.576478e-01 5.079802e-01
3.204425e+01 7.629308e-01 -6.587566e-01 5.080118e-01
3.216991e+01 6.741252e-01 -7.494280e-01 5.080435e-01
3.229557e+01 5.746266e-01 -8.282238e-01 5.080752e-01
3.242124e+01 4.660119e-01 -8.938941e-01 5.081069e-01
3.254690e+01 3.500023e-01 -9.453970e-01 5.081385e-01
3.267256e+01 2.284367e-01 -9.819150e-01 5.081702e-01
3.279823e+01 1.032420e-01 -1.002868e+00 5.082019e-01
3.292389e+01 -2.359733e-02 -1.007924e+00 5.082336e-01
3.304955e+01 -1.500705e-01 -9.970002e-01 5.082653e-01
3.317522e+01 -2.741723e-01 -9.702698e-01 5.082970e-01
3.330088e+01 -3.939352e-01 -9.281553e-01 5.083286e-01
3.342655e+01 -5.074603e-01 -8.713236e-01 5.083603e-01
3.355221e+01 -6.129473e-01 -8.006745e-01 5.083920e-01
3.367787e+01 -7.087233e-01 -7.173274e-01 5.084237e-01
3.380354e+01 -7.932695e-01 -6.226028e-01 5.084554e-01
3.392920e+01 -8.652447e-01 -5.180018e-01 5.084871e-01
3.405486e+01 -9.235070e-01 -4.051819e-01 5.085188e-01
3.418053e+01 -9.671320e-01 -2.859314e-01 5.085505e-01
3.430619e+01 -9.954270e-01 -1.621404e-01 5.085822e-01
3.443186e+01 -1.007943e+00 -3.577118e-02 5.086139e-01
3.455752e+01 -1.004479e+00 9.117306e-02 5.086456e-01
3.468318e+01 -9.850911e-01 2.166798e-01 5.086773e-01
3.480885e+01 -9.500844e-01 3.387592e-01 5.087091e-01
3.493451e+01 -9.000131e-01 4.554755e-01 5.087408e-01
3.506017e+01 -8.356701e-01 5.649782e-01 5.087725e-01
3.518584e+01 -7.580747e-01 6.655307e-01 5.088042e-01
3.531150e+01 -6.684561e-01 7.555384e-01 5.088359e-01
3.543717e+01 -5.682344e-01 8.335736e-01 5.088676e-01
3.556283e+01 -4.589979e-01 8.983984e-01 5.088994e-01
3.568849e+01 -3.424777e-01 9.489843e-01 5.089311e-01
3.581416e+01 -2.205207e-01 9.845284e-01 5.089628e-01
3.593982e+01 -9.506007e-02 1.004466e+00 5.089945e-01
3.606548e+01 3.191546e-02 1.008481e+00 5.090263e-01
3.619115e+01 1.583929e-01 9.965078e-01 5.090580e-01
3.631681e+01 2.823672e-01 9.687354e-01 5.090897e-01
3.644247e+01 4.018726e-01 9.256033e-01 5.091215e-01
3.656814e+01 5.150142e-01 8.677942e-01 5.091532e-01
3.669380e+01 6.199981e-01 7.962238e-01 5.091850e-01
3.681947e+01 7.151592e-01 7.120258e-01 5.092167e-01
3.694513e+01 7.989883e-01 6.165343e-01 5.092485e-01
3.707079e+01 8.701558e-01 5.112625e-01 5.092802e-01
3.719646e+01 9.275324e-01 3.978787e-01 5.093120e-01
3.732212e+01 9.702078e-01 2.781801e-01 5.093437e-01
3.744778e+01 9.975045e-01 1.540637e-01 5.093755e-01
3.757345e+01 1.008989e+00 2.749717e-02 5.094072e-01
3.769911e+01 1.004478e+00 -9.951321e-02 5.094390e-01
3.782478e+01 9.840413e-01 -2.249539e-01 5.094707e-01
3.795044e+01 9.480031e-01 -3.468360e-01 5.095025e-01
3.807610e+01 8.969332e-01 -4.632270e-01 5.095343e-01
3.820177e+01 8.316405e-01 -5.722815e-01 5.095660e-01
3.832743e+01 7.531591e-01 -6.722700e-01 5.095978e-01
3.845309e+01 6.627325e-01 -7.616067e-01 5.096296e-01
3.857876e+01 5.617934e-01 -8.388747e-01 5.096613e-01
3.870442e+01 4.519416e-01 -9.028483e-01 5.096931e-01
3.883009e+01 3.349179e-01 -9.525123e-01 5.097249e-01
3.895575e+01 2.125773e-01 -9.870786e-01 5.097567e-01
3.908141e+01 8.685890e-02 -1.005998e+00 5.097884e-01
3.920708e+01 -4.024437e-02 -1.008970e+00 5.098202e-01
3.933274e+01 -1.667175e-01 -9.959464e-01 5.098520e-01
3.945840e+01 -2.905555e-01 -9.671324e-01 5.098838e-01
3.958407e+01 -4.097948e-01 -9.229839e-01 5.099156e-01
3.970973e+01 -5.225448e-01 -8.642000e-01 5.099474e-01
3.983539e+01 -6.270175e-01 -7.917116e-01 5.099791e-01
3.996106e+01 -7.215562e-01 -7.066672e-01 5.100109e-01
4.008672e+01 -8.046614e-01 -6.104141e-01 5.100427e-01
4.021239e+01 -8.750150e-01 -5.044778e-01 5.100745e-01
4.033805e+01 -9.315007e-01 -3.905369e-01 5.101063e-01
4.046371e+01 -9.732222e-01 -2.703976e-01 5.101381e-01
4.058938e+01 -9.995171e-01 -1.459639e-01 5.101699e-01
4.071504e+01 -1.009968e+00 -1.920837e-02 5.102017e-01
4.084070e+01 -1.004407e+00 1.078596e-01 5.102335e-01
4.096637e+01 -9.829225e-01 2.332254e-01 5.102654e-01
4.109203e+01 -9.458537e-01 3.549016e-01 5.102972e-01
4.121770e+01 -8.937872e-01 4.709589e-01 5.103290e-01
4.134336e+01 -8.275477e-01 5.795570e-01 5.103608e-01
4.146902e+01 -7.481844e-01 6.789737e-01 5.103926e-01
4.159469e+01 -6.569546e-01 7.676324e-01 5.104244e-01
4.172035e+01 -5.553040e-01 8.441268e-01 5.104563e-01
4.184601e+01 -4.448434e-01 9.072434e-01 5.104881e-01
4.197168e+01 -3.273235e-01 9.559807e-01 5.105199e-01
4.209734e+01 -2.046070e-01 9.895653e-01 5.105517e-01
4.222301e+01 -7.863900e-02 1.007464e+00 5.105836e-01
4.234867e+01 4.858352e-02 1.009391e+00 5.106154e-01
4.247433e+01 1.750438e-01 9.953161e-01 5.106472e-01
4.260000e+01 2.987368e-01 9.654607e-01 5.106791e-01
4.272566e+01 4.177014e-01 9.202974e-01 5.107109e-01
4.285132e+01 5.300514e-01 8.605411e-01 5.107427e-01
4.297699e+01 6.340050e-01 7.871383e-01 5.107746e-01
4.310265e+01 7.279138e-01 7.012519e-01 5.108064e-01
4.322831e+01 8.102884e-01 6.042427e-01 5.108383e-01
4.335398e+01 8.798220e-01 4.976480e-01 5.108701e-01
4.347964e+01 9.354115e-01 3.831570e-01 5.109020e-01
4.360531e+01 9.761747e-01 2.625844e-01 5.109338e-01
4.373097e+01 1.001464e+00 1.378414e-01 5.109657e-01
4.385663e+01 1.010879e+00 1.090534e-02 5.109975e-01
4.398230e+01 1.004268e+00 -1.162116e-01 5.110294e-01
4.410796e+01 9.817347e-01 -2.414940e-01 5.110612e-01
4.423362e+01 9.436362e-01 -3.629556e-01 5.110931e-01
4.435929e+01 8.905752e-01 -4.786707e-01 5.111249e-01
4.448495e+01 8.233920e-01 -5.868042e-01 5.111568e-01
4.461062e+01 7.431508e-01 -6.856415e-01 5.111887e-01
4.473628e+01 6.511228e-01 -7.736150e-01 5.112205e-01
4.486194e+01 5.487664e-01 -8.493293e-01 5.112524e-01
4.498761e+01 4.377037e-01 -9.115833e-01 5.112843e-01
4.511327e+01 3.196948e-01 -9.593892e-01 5.113162e-01
4.523893e+01 1.966102e-01 -9.919882e-01 5.113480e-01
4.536460e+01 7.040090e-02 -1.008863e+00 5.113799e-01
4.549026e+01 -5.693236e-02 -1.009744e+00 5.114118e-01
4.561593e+01 -1.833710e-01 -9.946167e-01 5.114437e-01
4.574159e+01 -3.069104e-01 -9.637205e-01 5.114756e-01
4.586725e+01 -4.255918e-01 -9.175438e-01 5.115075e-01
4.599292e+01 -5.375334e-01 -8.568177e-01 5.115393e-01
4.611858e+01 -6.409601e-01 -7.825041e-01 5.115712e-01
4.624424e+01 -7.342316e-01 -6.957803e-01 5.116031e-01
4.636991e+01 -8.158687e-01 -5.980203e-01 5.116350e-01
4.649557e+01 -8.845763e-01 -4.907735e-01 5.116669e-01
4.662123e+01 -9.392644e-01 -3.757393e-01 5.116988e-01
4.674690e+01 -9.790650e-01 -2.547412e-01 5.117307e-01
4.687256e+01 -1.003346e+00 -1.296969e-01 5.117626e-01
4.699823e+01 -1.011722e+00 -2.588607e-03 5.117945e-01
4.712389e+01 -1.004060e+00 1.245686e-01 5.118264e-01
4.724955e+01 -9.804780e-01 2.497589e-01 5.118583e-01
4.737522e+01 -9.413508e-01 3.709974e-01 5.118902e-01
4.750088e+01 -8.872973e-01 4.863618e-01 5.119222e-01
4.762654e+01 -8.191735e-01 5.940227e-01 5.119541e-01
4.775221e+01 -7.380585e-01 6.922728e-01 5.119860e-01
4.787787e+01 -6.452374e-01 7.795540e-01 5.120179e-01
4.800354e+01 -5.421812e-01 8.544818e-01 5.120498e-01
4.812920e+01 -4.305229e-01 9.158676e-01 5.120817e-01
